ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
25/06/2026,Adult,National Orthopaedic Hospital Cappagh,"1,773",434,71,13,"2,291"
25/06/2026,Adult,Nenagh Hospital,716,880,215,27,"1,838"
25/06/2026,Adult,North Dublin Surgical Hub,22,21,0,0,43
25/06/2026,Adult,Our Lady of Lourdes Hospital Drogheda,596,144,26,3,770
25/06/2026,Adult,Our Lady's Hospital Navan,575,82,7,0,664
25/06/2026,Adult,Portiuncula University Hospital,316,47,21,2,386
25/06/2026,Adult,Roscommon University Hospital,635,159,34,81,909
25/06/2026,Adult,Rotunda Hospital,439,53,3,0,495
25/06/2026,Adult,Royal Victoria Eye and Ear Hospital,"2,009",898,381,392,"3,680"
25/06/2026,Adult,Sligo University Hospital,"1,938",796,301,283,"3,319"
25/06/2026,Adult,South Infirmary Victoria University Hospital,"3,010",889,484,185,"4,569"
25/06/2026,Adult,St. Columcille's Hospital,367,98,17,0,481
25/06/2026,Adult,St. James's Hospital,"4,001","1,791",644,459,"6,895"
25/06/2026,Adult,St. John's Hospital Limerick,693,253,58,1,"1,005"
25/06/2026,Adult,St. Luke's General Hospital Kilkenny,412,156,45,18,631
25/06/2026,Adult,St. Michael's Hospital,966,516,146,92,"1,720"
25/06/2026,Adult,St. Vincent's University Hospital,"3,037","1,211",352,269,"4,869"
25/06/2026,Adult,Tallaght University Hospital,"3,071","1,187",501,500,"5,259"
25/06/2026,Adult,Tipperary University Hospital,463,112,7,0,582
25/06/2026,Adult,University Hospital Kerry,560,92,4,0,656
25/06/2026,Adult,University Hospital Limerick,"1,699","1,033",438,365,"3,535"
25/06/2026,Adult,University Hospital Waterford,"3,448","1,220",480,568,"5,716"
25/06/2026,Adult,Wexford General Hospital,619,316,63,37,"1,035"
25/06/2026,Child,Beaumont Hospital,10,0,0,0,10
25/06/2026,Child,Cavan General Hospital,18,4,0,0,22
25/06/2026,Child,Children's Health Ireland,"3,043","1,510",552,373,"5,478"
25/06/2026,Child,Cork University Hospital,138,112,55,29,333
25/06/2026,Child,Cork University Maternity Hospital,3,0,0,0,3
25/06/2026,Child,Croom Orthopaedic Hospital,6,0,0,0,6
25/06/2026,Child,Ennis Hospital,1,0,0,0,1
25/06/2026,Child,Galway University Hospitals,335,153,43,139,671
25/06/2026,Child,Letterkenny University Hospital,38,25,0,0,63
25/06/2026,Child,Mayo University Hospital,5,0,0,0,5
25/06/2026,Child,Midland Regional Hospital Mullingar,19,1,0,0,20
25/06/2026,Child,Midland Regional Hospital Portlaoise,6,1,0,0,7
25/06/2026,Child,Midland Regional Hospital Tullamore,186,26,0,0,212
25/06/2026,Child,National Orthopaedic Hospital Cappagh,44,2,0,0,45
25/06/2026,Child,Nenagh Hospital,1,6,0,0,7
25/06/2026,Child,Our Lady of Lourdes Hospital Drogheda,46,21,5,9,81
25/06/2026,Child,Portiuncula University Hospital,14,0,0,0,14
25/06/2026,Child,Roscommon University Hospital,3,3,0,0,5
25/06/2026,Child,Rotunda Hospital,3,0,0,0,3
25/06/2026,Child,Royal Victoria Eye and Ear Hospital,40,25,16,10,91
25/06/2026,Child,Sligo University Hospital,109,27,4,0,139
25/06/2026,Child,South Infirmary Victoria University Hospital,265,64,3,6,338
25/06/2026,Child,St. Luke's General Hospital Kilkenny,6,0,0,0,6
25/06/2026,Child,Tallaght University Hospital,1,0,0,0,1
25/06/2026,Child,Tipperary University Hospital,10,0,0,0,10
25/06/2026,Child,University Hospital Kerry,10,0,0,0,10
25/06/2026,Child,University Hospital Limerick,127,79,7,2,215
25/06/2026,Child,University Hospital Waterford,221,56,47,40,363
25/06/2026,Child,Wexford General Hospital,17,1,1,0,19
