Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE1,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,16-64, 3-6 Months,126
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,16-64, 6-9 Months,103
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0400,Endocrinology,Adult,16-64,12-15 Months,82
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,342
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,174
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,16-64,18 Months +,1987
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,65+, 3-6 Months,108
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,65+, 6-9 Months,87
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Adult,65+,12-15 Months,112
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,185
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,16-64, 0-3 Months,219
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,16-64, 9-12 Months,95
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,16-64,18 Months +,654
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+, 3-6 Months,70
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+, 6-9 Months,66
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Adult,65+,12-15 Months,41
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0900,Geriatric Medicine,Adult,65+, 0-3 Months,36
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0900,Geriatric Medicine,Adult,65+, 6-9 Months,42
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0900,Geriatric Medicine,Adult,65+, 9-12 Months,24
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0900,Geriatric Medicine,Adult,65+,18 Months +,173
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1100,Haematology,Adult,65+, 0-3 Months,48
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1100,Haematology,Adult,65+,15-18 Months,1
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Adult,65+,15-18 Months,31
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Adult,65+,18 Months +,258
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1300,Neurology,Child,0-15, 3-6 Months,2
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1503,Gynaecology,Adult,65+,15-18 Months,7
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1503,Gynaecology,Adult,65+,18 Months +,33
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1503,Gynaecology,Child,0-15, 0-3 Months,6
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1503,Gynaecology,Child,0-15, 3-6 Months,8
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1503,Gynaecology,Child,0-15, 9-12 Months,2
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1503,Gynaecology,Child,0-15,12-15 Months,4
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1600,Oncology,Adult,65+, 0-3 Months,56
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1700,Ophthalmology,Adult,16-64,18 Months +,1223
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1700,Ophthalmology,Adult,65+, 0-3 Months,256
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1700,Ophthalmology,Adult,65+, 3-6 Months,327
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1700,Ophthalmology,Adult,65+, 6-9 Months,225
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1700,Ophthalmology,Adult,65+, 9-12 Months,90
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1900,Paediatrics,Adult,16-64, 9-12 Months,3
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1900,Paediatrics,Child,0-15,15-18 Months,4
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1902,Paed Cardiology,Adult,16-64, 6-9 Months,1
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1902,Paed Cardiology,Child,0-15,15-18 Months,21
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,1902,Paed Cardiology,Child,0-15,18 Months +,5
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,171
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2003,Maxillo-Facial,Adult,16-64, 6-9 Months,144
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,74
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2003,Maxillo-Facial,Child,0-15,15-18 Months,11
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2003,Maxillo-Facial,Child,0-15,18 Months +,79
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2300,Nephrology,Adult,65+, 0-3 Months,59
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2300,Nephrology,Adult,65+, 9-12 Months,14
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2300,Nephrology,Adult,65+,18 Months +,1
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2400,Respiratory Medicine,Adult,65+,15-18 Months,105
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2400,Respiratory Medicine,Adult,65+,18 Months +,561
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2500,Rheumatology,Adult,16-64, 0-3 Months,88
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2500,Rheumatology,Adult,16-64, 3-6 Months,101
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2500,Rheumatology,Adult,16-64, 6-9 Months,93
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2500,Rheumatology,Adult,16-64, 9-12 Months,50
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2500,Rheumatology,Adult,16-64,12-15 Months,79
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2500,Rheumatology,Child,0-15,15-18 Months,1
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Adult,16-64, 0-3 Months,850
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Adult,16-64, 6-9 Months,474
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Adult,16-64, 9-12 Months,170
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Adult,16-64,18 Months +,258
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Adult,65+, 3-6 Months,157
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Adult,65+,12-15 Months,48
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Child,0-15,15-18 Months,3
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2604,Vascular Surgery,Adult,16-64,18 Months +,339
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2604,Vascular Surgery,Adult,65+, 0-3 Months,105
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2604,Vascular Surgery,Adult,65+, 3-6 Months,162
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2604,Vascular Surgery,Adult,65+, 6-9 Months,137
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2604,Vascular Surgery,Adult,65+, 9-12 Months,73
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2604,Vascular Surgery,Adult,65+,12-15 Months,82
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,5000,General Medicine,Adult,65+,15-18 Months,2
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,7200,Paediatric Surgery,Child,0-15, 0-3 Months,9
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,7200,Paediatric Surgery,Child,0-15, 6-9 Months,5
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,7800,Urology,Adult,16-64, 0-3 Months,220
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,7800,Urology,Adult,16-64, 6-9 Months,128
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,7800,Urology,Adult,16-64, 9-12 Months,92
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,7800,Urology,Child,0-15,15-18 Months,63
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,8003,Pain Relief,Adult,65+, 0-3 Months,19
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,8003,Pain Relief,Adult,65+, 9-12 Months,10
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,8003,Pain Relief,Adult,65+,15-18 Months,19
25/03/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,8003,Pain Relief,Adult,65+,18 Months +,141
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,169
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,250
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,145
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+,18 Months +,369
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64,15-18 Months,15
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64,18 Months +,94
25/03/2021,University of Limerick Hospital Group,0302,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,6
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0100,Cardiology,Adult,65+,15-18 Months,25
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0100,Cardiology,Adult,65+,18 Months +,3
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0100,Cardiology,Child,0-15, 0-3 Months,1
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,39
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,33
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1503,Gynaecology,Adult,16-64, 9-12 Months,18
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1503,Gynaecology,Adult,16-64,12-15 Months,34
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1503,Gynaecology,Child,0-15,15-18 Months,1
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,30
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2003,Maxillo-Facial,Adult,16-64,18 Months +,12
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2003,Maxillo-Facial,Adult,65+, 3-6 Months,5
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2003,Maxillo-Facial,Adult,65+, 6-9 Months,5
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2003,Maxillo-Facial,Adult,65+, 9-12 Months,1
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2003,Maxillo-Facial,Adult,65+,12-15 Months,6
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2500,Rheumatology,Adult,16-64,18 Months +,10
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,20
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2500,Rheumatology,Adult,65+, 6-9 Months,10
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2500,Rheumatology,Adult,65+, 9-12 Months,5
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Adult,16-64, 0-3 Months,6
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,10
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Adult,16-64, 9-12 Months,6
25/03/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,5000,General Medicine,Adult,16-64,12-15 Months,5
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0100,Cardiology,Adult,65+, 0-3 Months,46
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0100,Cardiology,Adult,65+, 9-12 Months,16
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0100,Cardiology,Adult,65+,18 Months +,134
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,62
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,1900,Paediatrics,Child,0-15, 3-6 Months,6
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2000,Plastic Surgery,Adult,65+, 9-12 Months,1
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2000,Plastic Surgery,Child,0-15, 3-6 Months,1
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2000,Plastic Surgery,Child,0-15,12-15 Months,4
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,8
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Adult,16-64, 3-6 Months,18
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,12
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Adult,16-64, 9-12 Months,4
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Adult,16-64,12-15 Months,10
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Adult,16-64,18 Months +,128
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2500,Rheumatology,Child,0-15,18 Months +,1
25/03/2021,University of Limerick Hospital Group,0305,Ennis Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,19
