ArchiveDate,Adult_Child,HospitalName,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
30/05/2024,Adult,St. Luke's General Hospital Kilkenny,"3,753","1,330",678,231,"5,992"
30/05/2024,Adult,St. Michael's Hospital,"2,731",956,369,314,"4,370"
30/05/2024,Adult,St. Vincent's University Hospital,"19,467","7,324","2,815",992,"30,597"
30/05/2024,Adult,Tallaght University Hospital,"14,751","8,521","4,302","3,407","30,981"
30/05/2024,Adult,Tipperary University Hospital,"2,228",875,264,16,"3,383"
30/05/2024,Adult,University Hospital Kerry,"5,917","2,426",770,204,"9,317"
30/05/2024,Adult,University Hospital Limerick,"14,720","3,932","1,317",924,"20,891"
30/05/2024,Adult,University Hospital Waterford,"18,480","9,688","4,507","5,070","37,745"
30/05/2024,Adult,Wexford General Hospital,"2,986",725,112,47,"3,870"
30/05/2024,Child,Beaumont Hospital,60,8,3,0,71
30/05/2024,Child,Cavan General Hospital,850,291,30,2,"1,173"
30/05/2024,Child,Children's Health Ireland,"19,830","10,292","6,538","5,002","41,662"
30/05/2024,Child,Coombe Women and Infants University Hospital,27,14,7,0,47
30/05/2024,Child,Cork University Hospital,"3,555","1,583",612,370,"6,120"
30/05/2024,Child,Cork University Maternity Hospital,54,0,0,0,54
30/05/2024,Child,Croom Orthopaedic Hospital,214,17,2,2,236
30/05/2024,Child,Ennis Hospital,29,11,3,0,43
30/05/2024,Child,Galway University Hospitals,"3,142","1,108",510,778,"5,538"
30/05/2024,Child,Letterkenny University Hospital,"1,149",335,268,135,"1,887"
30/05/2024,Child,Mallow General Hospital,235,134,154,26,548
30/05/2024,Child,Mayo University Hospital,583,84,24,24,716
30/05/2024,Child,Mercy University Hospital,172,58,2,0,231
30/05/2024,Child,Midland Regional Hospital Mullingar,869,369,109,10,"1,357"
30/05/2024,Child,Midland Regional Hospital Portlaoise,766,337,205,58,"1,365"
30/05/2024,Child,Midland Regional Hospital Tullamore,"1,134",251,37,0,"1,422"
30/05/2024,Child,Naas General Hospital,5,0,0,0,5
30/05/2024,Child,National Maternity Hospital (Holles Street),56,15,0,0,71
30/05/2024,Child,National Orthopaedic Hospital Cappagh,140,46,42,25,253
30/05/2024,Child,Nenagh Hospital,8,1,1,0,10
30/05/2024,Child,Our Lady of Lourdes Hospital Drogheda,"2,213","1,166",269,29,"3,677"
30/05/2024,Child,Our Lady's Hospital Navan,1,0,0,0,1
30/05/2024,Child,Portiuncula University Hospital,418,34,19,0,471
30/05/2024,Child,Rotunda Hospital,11,0,0,0,11
30/05/2024,Child,Royal Victoria Eye and Ear Hospital,306,166,131,68,671
30/05/2024,Child,Sligo University Hospital,"1,361",140,37,73,"1,611"
30/05/2024,Child,South Infirmary Victoria University Hospital,"1,596",738,372,288,"2,993"
30/05/2024,Child,St. John's Hospital Limerick,5,0,0,0,5
30/05/2024,Child,St. Luke's General Hospital Kilkenny,479,15,15,7,516
30/05/2024,Child,Tallaght University Hospital,11,6,2,0,19
30/05/2024,Child,Tipperary University Hospital,298,47,3,0,347
30/05/2024,Child,University Hospital Kerry,731,307,60,13,"1,111"
30/05/2024,Child,University Hospital Limerick,"2,757",783,283,140,"3,963"
30/05/2024,Child,University Hospital Waterford,"2,163","1,007",436,309,"3,915"
30/05/2024,Child,Wexford General Hospital,705,278,53,0,"1,035"
27/06/2024,Adult,Bantry General Hospital,728,89,18,0,836
27/06/2024,Adult,Beaumont Hospital,"26,624","11,588","2,492",250,"40,954"
27/06/2024,Adult,Cavan General Hospital,"4,798","2,565",325,55,"7,743"
27/06/2024,Adult,Connolly Hospital Blanchardstown,"5,035",372,11,0,"5,418"
27/06/2024,Adult,Coombe Women and Infants University Hospital,"1,564",724,122,17,"2,427"
27/06/2024,Adult,Cork University Hospital,"16,015","6,640","3,583","4,939","31,177"
27/06/2024,Adult,Cork University Maternity Hospital,"2,188",50,9,0,"2,246"
27/06/2024,Adult,Croom Orthopaedic Hospital,"3,292","1,277",527,137,"5,232"
27/06/2024,Adult,Ennis Hospital,483,319,270,78,"1,149"
27/06/2024,Adult,Galway University Hospitals,"22,661","8,525","4,157","6,209","41,551"
27/06/2024,Adult,Letterkenny University Hospital,"9,129","2,485","1,055","1,802","14,471"
27/06/2024,Adult,Louth County Hospital,"1,498",364,5,0,"1,867"
27/06/2024,Adult,Mallow General Hospital,"2,376",913,321,124,"3,734"
27/06/2024,Adult,Mater Misericordiae University Hospital,"23,309","6,705","3,258","4,770","38,042"
27/06/2024,Adult,Mayo University Hospital,"3,991","1,031",253,184,"5,460"
27/06/2024,Adult,Mercy University Hospital,"3,186","1,299",583,775,"5,842"
27/06/2024,Adult,Midland Regional Hospital Mullingar,"4,843","1,866","1,061","1,091","8,860"
27/06/2024,Adult,Midland Regional Hospital Portlaoise,"2,284",950,433,377,"4,043"
27/06/2024,Adult,Midland Regional Hospital Tullamore,"9,154","2,014",314,0,"11,482"
27/06/2024,Adult,Naas General Hospital,"6,494","2,712","1,060",130,"10,395"
27/06/2024,Adult,National Maternity Hospital (Holles Street),"2,705",475,119,1,"3,300"
27/06/2024,Adult,National Orthopaedic Hospital Cappagh,"2,571","1,684",557,241,"5,053"
27/06/2024,Adult,Nenagh Hospital,399,258,213,101,971
27/06/2024,Adult,Our Lady of Lourdes Hospital Drogheda,"9,321","3,417",537,51,"13,325"
27/06/2024,Adult,Our Lady's Hospital Navan,"3,837","1,720",656,103,"6,317"
27/06/2024,Adult,Portiuncula University Hospital,"2,067",398,133,75,"2,672"
27/06/2024,Adult,Roscommon University Hospital,"2,934",620,164,101,"3,820"
27/06/2024,Adult,Rotunda Hospital,"3,738",787,1,0,"4,526"
27/06/2024,Adult,Royal Victoria Eye and Ear Hospital,"5,422","2,645","1,598","1,399","11,064"
27/06/2024,Adult,Sligo University Hospital,"7,482","2,187",861,"1,268","11,798"
27/06/2024,Adult,South Infirmary Victoria University Hospital,"12,388","6,559","3,115","3,712","25,774"
27/06/2024,Adult,St. Columcille's Hospital,"2,339","1,423","1,174","4,243","9,179"
27/06/2024,Adult,St. James's Hospital,"17,680","4,990","1,527","1,009","25,206"
27/06/2024,Adult,St. John's Hospital Limerick,353,226,86,0,664
27/06/2024,Adult,St. Luke's General Hospital Kilkenny,"3,802","1,316",741,268,"6,128"
27/06/2024,Adult,St. Michael's Hospital,"2,723",927,358,325,"4,332"
27/06/2024,Adult,St. Vincent's University Hospital,"19,465","7,489","2,984","1,305","31,242"
27/06/2024,Adult,Tallaght University Hospital,"14,988","8,095","4,284","3,263","30,629"
27/06/2024,Adult,Tipperary University Hospital,"2,230",773,297,9,"3,309"
27/06/2024,Adult,University Hospital Kerry,"5,867","2,498",842,233,"9,440"
27/06/2024,Adult,University Hospital Limerick,"15,079","3,799","1,499",978,"21,355"
27/06/2024,Adult,University Hospital Waterford,"18,666","9,711","4,812","5,210","38,399"
27/06/2024,Adult,Wexford General Hospital,"3,042",632,115,62,"3,852"
27/06/2024,Child,Beaumont Hospital,46,11,3,0,59
27/06/2024,Child,Cavan General Hospital,848,207,42,0,"1,097"
27/06/2024,Child,Children's Health Ireland,"19,992","9,565","6,420","5,069","41,046"
27/06/2024,Child,Coombe Women and Infants University Hospital,26,14,6,0,46
27/06/2024,Child,Cork University Hospital,"3,503","1,550",629,354,"6,037"
27/06/2024,Child,Cork University Maternity Hospital,57,0,0,0,57
27/06/2024,Child,Croom Orthopaedic Hospital,208,13,2,2,225
27/06/2024,Child,Ennis Hospital,32,10,6,0,47
27/06/2024,Child,Galway University Hospitals,"3,151","1,047",511,802,"5,511"
27/06/2024,Child,Letterkenny University Hospital,"1,159",341,269,158,"1,926"
27/06/2024,Child,Mallow General Hospital,216,146,163,32,557
27/06/2024,Child,Mayo University Hospital,652,88,12,29,780
27/06/2024,Child,Mercy University Hospital,137,44,0,0,181
27/06/2024,Child,Midland Regional Hospital Mullingar,894,302,96,5,"1,297"
27/06/2024,Child,Midland Regional Hospital Portlaoise,755,347,206,56,"1,365"
27/06/2024,Child,Midland Regional Hospital Tullamore,"1,164",310,13,0,"1,487"
27/06/2024,Child,Naas General Hospital,6,2,0,0,8
27/06/2024,Child,National Maternity Hospital (Holles Street),54,17,0,0,71
27/06/2024,Child,National Orthopaedic Hospital Cappagh,133,49,39,20,241
27/06/2024,Child,Nenagh Hospital,7,2,2,0,11
27/06/2024,Child,Our Lady of Lourdes Hospital Drogheda,"2,230","1,249",260,21,"3,760"
27/06/2024,Child,Our Lady's Hospital Navan,1,0,0,0,1
27/06/2024,Child,Portiuncula University Hospital,437,30,17,0,485
27/06/2024,Child,Rotunda Hospital,10,0,0,0,10
27/06/2024,Child,Royal Victoria Eye and Ear Hospital,288,148,120,63,619
27/06/2024,Child,Sligo University Hospital,"1,356",152,40,81,"1,629"
27/06/2024,Child,South Infirmary Victoria University Hospital,"1,582",704,389,278,"2,953"
27/06/2024,Child,St. John's Hospital Limerick,1,0,0,0,1
27/06/2024,Child,St. Luke's General Hospital Kilkenny,463,11,15,7,495
27/06/2024,Child,Tallaght University Hospital,10,8,0,0,18
27/06/2024,Child,Tipperary University Hospital,310,47,7,0,364
27/06/2024,Child,University Hospital Kerry,759,323,68,14,"1,164"
27/06/2024,Child,University Hospital Limerick,"2,875",817,293,127,"4,111"
27/06/2024,Child,University Hospital Waterford,"2,170","1,011",470,329,"3,980"
27/06/2024,Child,Wexford General Hospital,735,275,15,0,"1,025"
25/07/2024,Adult,Bantry General Hospital,750,80,14,0,844
25/07/2024,Adult,Beaumont Hospital,"27,100","12,010","2,532",263,"41,904"
25/07/2024,Adult,Cavan General Hospital,"4,741","2,188",413,29,"7,372"
25/07/2024,Adult,Connolly Hospital Blanchardstown,"5,234",401,102,0,"5,737"
25/07/2024,Adult,Coombe Women and Infants University Hospital,"1,617",710,117,16,"2,460"
25/07/2024,Adult,Cork University Hospital,"15,943","6,491","3,716","4,731","30,881"
25/07/2024,Adult,Cork University Maternity Hospital,"2,291",27,5,3,"2,325"
25/07/2024,Adult,Croom Orthopaedic Hospital,"3,261","1,276",584,122,"5,243"
25/07/2024,Adult,Ennis Hospital,505,279,279,86,"1,149"
25/07/2024,Adult,Galway University Hospitals,"22,738","7,886","3,948","5,617","40,189"
25/07/2024,Adult,Letterkenny University Hospital,"9,938","2,583","1,055","1,807","15,384"
25/07/2024,Adult,Louth County Hospital,"1,484",375,5,0,"1,864"
25/07/2024,Adult,Mallow General Hospital,"2,438",893,314,136,"3,780"
25/07/2024,Adult,Mater Misericordiae University Hospital,"23,556","6,381","3,207","4,709","37,853"
25/07/2024,Adult,Mayo University Hospital,"4,022",998,262,174,"5,457"
25/07/2024,Adult,Mercy University Hospital,"3,265","1,241",595,718,"5,819"
25/07/2024,Adult,Midland Regional Hospital Mullingar,"4,824","1,826",955,976,"8,580"
25/07/2024,Adult,Midland Regional Hospital Portlaoise,"2,274",891,451,338,"3,955"
25/07/2024,Adult,Midland Regional Hospital Tullamore,"9,220","1,963",215,2,"11,400"
25/07/2024,Adult,Naas General Hospital,"6,850","2,695","1,137",113,"10,795"
25/07/2024,Adult,National Maternity Hospital (Holles Street),"2,781",478,116,1,"3,376"
25/07/2024,Adult,National Orthopaedic Hospital Cappagh,"2,554","1,656",559,219,"4,987"
25/07/2024,Adult,Nenagh Hospital,414,228,215,117,974
25/07/2024,Adult,Our Lady of Lourdes Hospital Drogheda,"9,367","3,471",679,36,"13,553"
25/07/2024,Adult,Our Lady's Hospital Navan,"3,871","1,604",546,114,"6,135"
25/07/2024,Adult,Portiuncula University Hospital,"2,060",420,133,84,"2,698"
25/07/2024,Adult,Roscommon University Hospital,"2,575",506,165,78,"3,323"
25/07/2024,Adult,Rotunda Hospital,"3,875",661,3,0,"4,539"
25/07/2024,Adult,Royal Victoria Eye and Ear Hospital,"5,584","2,658","1,688","1,324","11,254"
25/07/2024,Adult,Sligo University Hospital,"7,906","2,194",872,"1,211","12,183"
25/07/2024,Adult,South Infirmary Victoria University Hospital,"13,070","6,359","3,307","3,771","26,507"
25/07/2024,Adult,St. Columcille's Hospital,"2,513","1,374","1,163","4,236","9,286"
25/07/2024,Adult,St. James's Hospital,"18,212","4,885","1,580",891,"25,569"
25/07/2024,Adult,St. John's Hospital Limerick,335,209,84,0,628
25/07/2024,Adult,St. Luke's General Hospital Kilkenny,"3,976","1,245",798,299,"6,318"
25/07/2024,Adult,St. Michael's Hospital,"2,746",877,380,318,"4,321"
25/07/2024,Adult,St. Vincent's University Hospital,"19,605","7,012","3,319","1,407","31,342"
25/07/2024,Adult,Tallaght University Hospital,"15,258","7,816","4,285","3,069","30,427"
25/07/2024,Adult,Tipperary University Hospital,"2,221",702,320,17,"3,260"
25/07/2024,Adult,University Hospital Kerry,"6,532","2,428",830,244,"10,034"
25/07/2024,Adult,University Hospital Limerick,"14,900","3,633","1,638",957,"21,128"
25/07/2024,Adult,University Hospital Waterford,"19,116","9,581","5,047","5,044","38,789"
25/07/2024,Adult,Wexford General Hospital,"3,068",545,131,67,"3,811"
25/07/2024,Child,Beaumont Hospital,41,9,1,1,52
25/07/2024,Child,Cavan General Hospital,855,140,63,0,"1,058"
25/07/2024,Child,Children's Health Ireland,"19,937","9,448","6,569","4,837","40,791"
25/07/2024,Child,Coombe Women and Infants University Hospital,26,14,6,0,47
25/07/2024,Child,Cork University Hospital,"3,623","1,563",647,362,"6,195"
25/07/2024,Child,Cork University Maternity Hospital,60,0,0,0,60
25/07/2024,Child,Croom Orthopaedic Hospital,213,15,3,2,232
25/07/2024,Child,Ennis Hospital,27,10,4,2,42
25/07/2024,Child,Galway University Hospitals,"3,116",876,475,762,"5,230"
25/07/2024,Child,Letterkenny University Hospital,"1,163",330,279,152,"1,924"
25/07/2024,Child,Mallow General Hospital,199,143,163,42,547
25/07/2024,Child,Mayo University Hospital,660,82,8,30,779
25/07/2024,Child,Midland Regional Hospital Mullingar,871,318,91,5,"1,285"
25/07/2024,Child,Midland Regional Hospital Portlaoise,746,355,201,50,"1,353"
25/07/2024,Child,Midland Regional Hospital Tullamore,"1,077",356,5,0,"1,437"
25/07/2024,Child,Naas General Hospital,5,2,0,0,6
25/07/2024,Child,National Maternity Hospital (Holles Street),56,10,3,0,68
25/07/2024,Child,National Orthopaedic Hospital Cappagh,128,45,32,17,222
25/07/2024,Child,Nenagh Hospital,7,3,0,0,10
25/07/2024,Child,Our Lady of Lourdes Hospital Drogheda,"2,145","1,266",304,12,"3,727"
25/07/2024,Child,Our Lady's Hospital Navan,2,0,0,0,2
25/07/2024,Child,Portiuncula University Hospital,411,29,5,0,445
25/07/2024,Child,Roscommon University Hospital,144,36,12,8,200
25/07/2024,Child,Rotunda Hospital,13,1,0,0,14
25/07/2024,Child,Royal Victoria Eye and Ear Hospital,305,146,121,48,620
25/07/2024,Child,Sligo University Hospital,"1,404",163,47,85,"1,700"
25/07/2024,Child,South Infirmary Victoria University Hospital,"1,576",663,394,305,"2,938"
25/07/2024,Child,St. Luke's General Hospital Kilkenny,478,13,17,7,515
25/07/2024,Child,Tallaght University Hospital,8,8,0,0,15
25/07/2024,Child,Tipperary University Hospital,300,41,5,0,346
25/07/2024,Child,University Hospital Kerry,758,309,75,16,"1,158"
25/07/2024,Child,University Hospital Limerick,"2,754",845,309,103,"4,010"
25/07/2024,Child,University Hospital Waterford,"2,146","1,032",504,315,"3,997"
25/07/2024,Child,Wexford General Hospital,734,264,2,0,"1,000"
29/08/2024,Adult,Bantry General Hospital,815,114,10,2,942
29/08/2024,Adult,Beaumont Hospital,"26,341","13,060","2,908",307,"42,616"
29/08/2024,Adult,Cavan General Hospital,"4,440","1,807",483,39,"6,770"
29/08/2024,Adult,Connolly Hospital Blanchardstown,"5,665",349,23,0,"6,037"
29/08/2024,Adult,Coombe Women and Infants University Hospital,"1,727",749,120,15,"2,611"
29/08/2024,Adult,Cork University Hospital,"14,861","6,617","3,477","4,834","29,789"
29/08/2024,Adult,Cork University Maternity Hospital,"2,299",43,2,2,"2,345"
29/08/2024,Adult,Croom Orthopaedic Hospital,"3,248","1,438",632,197,"5,515"
29/08/2024,Adult,Ennis Hospital,509,286,293,76,"1,164"
29/08/2024,Adult,Galway University Hospitals,"22,797","8,468","4,125","5,621","41,012"
29/08/2024,Adult,Letterkenny University Hospital,"9,831","2,673",927,"1,424","14,855"
29/08/2024,Adult,Louth County Hospital,"1,453",361,4,0,"1,817"
29/08/2024,Adult,Mallow General Hospital,"2,535",897,313,164,"3,908"
29/08/2024,Adult,Mater Misericordiae University Hospital,"23,681","6,609","3,101","4,688","38,078"
29/08/2024,Adult,Mayo University Hospital,"3,998","1,041",257,277,"5,572"
29/08/2024,Adult,Mercy University Hospital,"3,061","1,270",563,622,"5,516"
29/08/2024,Adult,Midland Regional Hospital Mullingar,"4,959","1,702",687,967,"8,315"
29/08/2024,Adult,Midland Regional Hospital Portlaoise,"2,663",954,464,322,"4,403"
29/08/2024,Adult,Midland Regional Hospital Tullamore,"9,172","1,996",214,2,"11,384"
29/08/2024,Adult,Naas General Hospital,"6,728","2,724","1,176",122,"10,749"
29/08/2024,Adult,National Maternity Hospital (Holles Street),"2,281",527,117,1,"2,926"
29/08/2024,Adult,National Orthopaedic Hospital Cappagh,"2,389","1,705",572,220,"4,886"
29/08/2024,Adult,Nenagh Hospital,387,255,214,66,922
29/08/2024,Adult,Our Lady of Lourdes Hospital Drogheda,"9,398","3,549",848,42,"13,838"
29/08/2024,Adult,Our Lady's Hospital Navan,"3,770","1,457",426,70,"5,722"
29/08/2024,Adult,Portiuncula University Hospital,"2,095",483,141,65,"2,784"
29/08/2024,Adult,Roscommon University Hospital,"2,591",467,137,72,"3,268"
29/08/2024,Adult,Rotunda Hospital,"3,899",710,3,3,"4,614"
29/08/2024,Adult,Royal Victoria Eye and Ear Hospital,"5,696","2,743","1,608","1,311","11,358"
29/08/2024,Adult,Sligo University Hospital,"7,533","2,176",930,"1,218","11,858"
29/08/2024,Adult,South Infirmary Victoria University Hospital,"13,419","6,690","3,178","3,713","27,000"
29/08/2024,Adult,St. Columcille's Hospital,"2,491","1,361","1,227","4,349","9,428"
29/08/2024,Adult,St. James's Hospital,"17,700","4,853","1,425",897,"24,874"
29/08/2024,Adult,St. John's Hospital Limerick,338,185,86,2,612
29/08/2024,Adult,St. Luke's General Hospital Kilkenny,"3,671","1,225",780,359,"6,034"
29/08/2024,Adult,St. Michael's Hospital,"2,738",935,425,363,"4,461"
29/08/2024,Adult,St. Vincent's University Hospital,"19,561","7,220","3,445","1,443","31,668"
29/08/2024,Adult,Tallaght University Hospital,"15,471","7,815","4,185","2,887","30,359"
29/08/2024,Adult,Tipperary University Hospital,"2,321",677,311,21,"3,331"
29/08/2024,Adult,University Hospital Kerry,"6,671","2,650",906,291,"10,517"
29/08/2024,Adult,University Hospital Limerick,"15,382","4,191","1,802",995,"22,369"
29/08/2024,Adult,University Hospital Waterford,"19,674","9,906","5,242","4,937","39,759"
29/08/2024,Adult,Wexford General Hospital,"3,134",585,110,71,"3,899"
29/08/2024,Child,Beaumont Hospital,60,10,2,0,71
29/08/2024,Child,Cavan General Hospital,788,115,57,0,960
29/08/2024,Child,Children's Health Ireland,"19,697","9,992","6,319","4,821","40,829"
29/08/2024,Child,Coombe Women and Infants University Hospital,32,14,4,0,50
29/08/2024,Child,Cork University Hospital,"3,415","1,645",593,390,"6,043"
29/08/2024,Child,Cork University Maternity Hospital,50,0,0,0,50
29/08/2024,Child,Croom Orthopaedic Hospital,205,16,3,3,227
29/08/2024,Child,Ennis Hospital,28,11,3,2,44
29/08/2024,Child,Galway University Hospitals,"3,040",916,476,742,"5,174"
29/08/2024,Child,Letterkenny University Hospital,"1,090",340,253,141,"1,824"
29/08/2024,Child,Mallow General Hospital,165,151,147,66,528
29/08/2024,Child,Mayo University Hospital,578,90,12,31,711
29/08/2024,Child,Mercy University Hospital,1,0,0,0,1
29/08/2024,Child,Midland Regional Hospital Mullingar,847,324,83,9,"1,263"
29/08/2024,Child,Midland Regional Hospital Portlaoise,818,427,199,56,"1,500"
29/08/2024,Child,Midland Regional Hospital Tullamore,"1,017",427,5,0,"1,448"
29/08/2024,Child,Naas General Hospital,9,1,0,0,10
29/08/2024,Child,National Maternity Hospital (Holles Street),45,3,3,0,50
29/08/2024,Child,National Orthopaedic Hospital Cappagh,124,40,19,18,201
29/08/2024,Child,Nenagh Hospital,9,1,1,0,12
29/08/2024,Child,Our Lady of Lourdes Hospital Drogheda,"2,007","1,274",344,13,"3,639"
29/08/2024,Child,Our Lady's Hospital Navan,2,0,0,0,2
29/08/2024,Child,Portiuncula University Hospital,421,27,13,0,461
29/08/2024,Child,Roscommon University Hospital,154,43,11,10,219
29/08/2024,Child,Rotunda Hospital,16,1,0,0,17
29/08/2024,Child,Royal Victoria Eye and Ear Hospital,301,145,129,45,620
29/08/2024,Child,Sligo University Hospital,"1,359",175,48,87,"1,669"
29/08/2024,Child,South Infirmary Victoria University Hospital,"1,568",697,365,313,"2,942"
29/08/2024,Child,St. Luke's General Hospital Kilkenny,438,14,14,9,475
29/08/2024,Child,Tallaght University Hospital,6,8,0,0,14
29/08/2024,Child,Tipperary University Hospital,265,44,10,0,319
29/08/2024,Child,University Hospital Kerry,707,359,74,24,"1,163"
29/08/2024,Child,University Hospital Limerick,"2,728",993,313,77,"4,112"
29/08/2024,Child,University Hospital Waterford,"2,099","1,070",482,342,"3,994"
29/08/2024,Child,Wexford General Hospital,725,238,0,0,963
26/09/2024,Adult,Bantry General Hospital,642,100,10,2,754
26/09/2024,Adult,Beaumont Hospital,"26,048","13,246","2,953",335,"42,582"
26/09/2024,Adult,Cavan General Hospital,"4,625","1,596",537,41,"6,799"
26/09/2024,Adult,Connolly Hospital Blanchardstown,"5,670",404,150,0,"6,224"
26/09/2024,Adult,Coombe Women and Infants University Hospital,"1,698",708,129,7,"2,541"
26/09/2024,Adult,Cork University Hospital,"13,724","6,476","2,913","4,590","27,703"
26/09/2024,Adult,Cork University Maternity Hospital,"2,236",85,2,2,"2,325"
26/09/2024,Adult,Croom Orthopaedic Hospital,"3,231","1,449",636,229,"5,545"
26/09/2024,Adult,Ennis Hospital,500,291,268,107,"1,166"
26/09/2024,Adult,Galway University Hospitals,"22,849","8,216","3,828","5,693","40,585"
26/09/2024,Adult,Letterkenny University Hospital,"10,019","2,606",844,"1,259","14,728"
26/09/2024,Adult,Louth County Hospital,"1,504",386,10,36,"1,935"
26/09/2024,Adult,Mallow General Hospital,"2,506",972,332,187,"3,997"
26/09/2024,Adult,Mater Misericordiae University Hospital,"23,631","6,625","3,023","4,661","37,939"
26/09/2024,Adult,Mayo University Hospital,"3,959",982,224,299,"5,465"
26/09/2024,Adult,Mercy University Hospital,"3,018","1,248",427,529,"5,223"
26/09/2024,Adult,Midland Regional Hospital Mullingar,"4,902","1,504",671,997,"8,074"
26/09/2024,Adult,Midland Regional Hospital Portlaoise,"2,555",829,410,246,"4,039"
26/09/2024,Adult,Midland Regional Hospital Tullamore,"9,289","1,879",169,2,"11,340"
26/09/2024,Adult,Naas General Hospital,"6,722","2,611","1,148",99,"10,580"
26/09/2024,Adult,National Maternity Hospital (Holles Street),"2,240",608,114,0,"2,962"
26/09/2024,Adult,National Orthopaedic Hospital Cappagh,"2,311","1,550",574,237,"4,672"
26/09/2024,Adult,Nenagh Hospital,377,245,226,95,943
26/09/2024,Adult,Our Lady of Lourdes Hospital Drogheda,"9,137","3,652",905,50,"13,744"
26/09/2024,Adult,Our Lady's Hospital Navan,"3,827","1,541",405,40,"5,814"
26/09/2024,Adult,Portiuncula University Hospital,"2,064",428,128,45,"2,664"
26/09/2024,Adult,Roscommon University Hospital,"2,493",485,128,66,"3,172"
26/09/2024,Adult,Rotunda Hospital,"3,816",743,2,2,"4,563"
26/09/2024,Adult,Royal Victoria Eye and Ear Hospital,"5,771","2,731","1,512","1,263","11,277"
26/09/2024,Adult,Sligo University Hospital,"7,180","2,095","1,029","1,249","11,554"
26/09/2024,Adult,South Infirmary Victoria University Hospital,"14,218","6,872","3,330","3,742","28,162"
26/09/2024,Adult,St. Columcille's Hospital,"2,373","1,403","1,229","4,366","9,371"
26/09/2024,Adult,St. James's Hospital,"17,626","4,879","1,274",919,"24,698"
26/09/2024,Adult,St. John's Hospital Limerick,338,160,84,2,585
26/09/2024,Adult,St. Luke's General Hospital Kilkenny,"3,813","1,250",837,427,"6,326"
26/09/2024,Adult,St. Michael's Hospital,"2,660",963,505,354,"4,482"
26/09/2024,Adult,St. Vincent's University Hospital,"19,169","7,420","3,463","1,450","31,503"
26/09/2024,Adult,Tallaght University Hospital,"15,653","7,667","4,101","2,617","30,038"
26/09/2024,Adult,Tipperary University Hospital,"2,420",688,292,28,"3,428"
26/09/2024,Adult,University Hospital Kerry,"6,557","2,649",992,318,"10,516"
26/09/2024,Adult,University Hospital Limerick,"14,990","4,098","1,820",841,"21,749"
26/09/2024,Adult,University Hospital Waterford,"20,311","9,694","5,149","4,729","39,883"
26/09/2024,Adult,Wexford General Hospital,"3,022",595,106,85,"3,808"
26/09/2024,Child,Beaumont Hospital,49,15,0,1,65
26/09/2024,Child,Cavan General Hospital,692,100,44,2,838
26/09/2024,Child,Children's Health Ireland,"19,220","10,126","6,254","4,704","40,304"
26/09/2024,Child,Coombe Women and Infants University Hospital,32,14,4,0,50
26/09/2024,Child,Cork University Hospital,"3,226","1,680",546,432,"5,884"
26/09/2024,Child,Cork University Maternity Hospital,62,0,0,0,62
26/09/2024,Child,Croom Orthopaedic Hospital,188,16,3,3,210
26/09/2024,Child,Ennis Hospital,25,16,3,0,44
26/09/2024,Child,Galway University Hospitals,"2,927",848,491,714,"4,980"
26/09/2024,Child,Letterkenny University Hospital,"1,046",386,185,86,"1,703"
26/09/2024,Child,Mallow General Hospital,132,167,144,83,526
26/09/2024,Child,Mayo University Hospital,582,85,14,49,731
26/09/2024,Child,Midland Regional Hospital Mullingar,814,329,99,10,"1,251"
26/09/2024,Child,Midland Regional Hospital Portlaoise,786,416,174,34,"1,410"
26/09/2024,Child,Midland Regional Hospital Tullamore,969,417,5,0,"1,391"
26/09/2024,Child,Naas General Hospital,8,1,0,0,9
26/09/2024,Child,National Maternity Hospital (Holles Street),39,6,1,0,46
26/09/2024,Child,National Orthopaedic Hospital Cappagh,120,42,14,15,191
26/09/2024,Child,Nenagh Hospital,9,3,1,0,13
26/09/2024,Child,Our Lady of Lourdes Hospital Drogheda,"1,945","1,237",399,4,"3,585"
26/09/2024,Child,Our Lady's Hospital Navan,3,0,0,0,3
26/09/2024,Child,Portiuncula University Hospital,410,34,9,0,452
26/09/2024,Child,Roscommon University Hospital,135,55,16,9,215
26/09/2024,Child,Rotunda Hospital,21,0,0,0,21
26/09/2024,Child,Royal Victoria Eye and Ear Hospital,265,143,117,61,586
26/09/2024,Child,Sligo University Hospital,"1,276",180,57,92,"1,605"
26/09/2024,Child,South Infirmary Victoria University Hospital,"1,596",723,324,308,"2,950"
26/09/2024,Child,St. Luke's General Hospital Kilkenny,421,13,14,12,460
26/09/2024,Child,Tallaght University Hospital,8,4,0,0,12
26/09/2024,Child,Tipperary University Hospital,276,36,11,0,323
26/09/2024,Child,University Hospital Kerry,709,389,75,30,"1,203"
26/09/2024,Child,University Hospital Limerick,"2,612","1,137",312,88,"4,149"
26/09/2024,Child,University Hospital Waterford,"2,038","1,062",451,345,"3,895"
26/09/2024,Child,Wexford General Hospital,705,245,0,0,950
31/10/2024,Adult,Bantry General Hospital,621,99,2,0,723
31/10/2024,Adult,Beaumont Hospital,"25,722","13,259","2,997",341,"42,318"
31/10/2024,Adult,Cavan General Hospital,"4,633","1,419",430,35,"6,517"
31/10/2024,Adult,Connolly Hospital Blanchardstown,"6,058",402,52,0,"6,513"
31/10/2024,Adult,Coombe Women and Infants University Hospital,"1,738",733,111,7,"2,588"
